series_id,t,y
series_0,122,16.338058870033873
series_0,123,15.78796294123952
series_0,124,16.38262287932326
series_0,125,16.2109574713168
series_0,126,13.725065008935262
series_0,127,13.234769381121154
series_0,128,12.267076970238673
series_0,129,12.251816058492592
series_0,130,13.654904022726898
series_0,131,13.467148311275496
series_0,132,13.798233897412251
series_0,133,14.511822645820772
series_0,134,15.23534170009978
series_0,135,16.064024563101423
series_0,136,16.29855420119221
series_0,137,15.591440199672856
series_0,138,14.85181820346267
series_0,139,13.1880970904282
series_0,140,13.205070182883997
series_0,141,11.998227224960305
series_0,142,14.311742005341562
series_0,143,14.634042712845837
series_0,144,14.449930780242774
series_0,145,14.834105370644036
series_0,146,16.57060365155899
series_0,147,16.7686417709534
series_0,148,17.09164905458947
series_0,149,16.28935542991052
series_0,150,14.62315059164163
series_0,151,12.511315368577995
series_0,152,10.609143278516147
series_0,153,10.636744179975906
series_0,154,12.244593986520883
series_0,155,13.362875897787342
series_0,156,13.609748830056585
series_0,157,15.523444949102403
series_0,158,16.979776615115288
series_0,159,16.582000753050895
series_0,160,16.67626768377516
series_0,161,15.871605377443421
series_0,162,13.68008276735164
series_0,163,13.115730940046548
series_0,164,12.712525941478722
series_0,165,13.080252884799263
series_0,166,13.798674155233508
series_0,167,13.024594278458311
series_0,168,13.810316978504106
series_0,169,16.03047436456055
series_0,170,17.474949341716012
series_0,171,18.08737689388382
series_0,172,20.545356289864376
series_0,173,18.416847153942207
series_0,174,16.951801664299428
series_0,175,15.418156642250388
series_0,176,14.108039554803048
series_0,177,12.814533565670713
series_0,178,13.554657178128355
series_0,179,13.51156813752423
series_0,180,14.753124345627521
series_0,181,15.848435454891172
series_0,182,17.16464430090536
series_0,183,19.49580420779333
series_0,184,16.828989735416023
series_0,185,16.712374756124383
series_0,186,13.999258744252183
series_0,187,12.876563919229191
series_0,188,13.270254201767722
series_0,189,12.813496074365437
series_0,190,12.214331132028027
series_0,191,12.992420194364685
series_0,192,15.346743868600225
series_0,193,16.08971419814668
series_0,194,17.52695983864102
series_0,195,17.997921329652797
series_0,196,17.154688047423075
series_0,197,18.176928110889108
series_0,198,16.68528996866459
series_0,199,13.155862656335694
series_0,200,12.822612535723252
series_0,201,12.130194074682892
series_0,202,13.533872021607387
series_0,203,13.744203743654767
series_0,204,15.230540877899996
series_0,205,17.147347295955285
series_0,206,18.724196331466132
series_0,207,17.75138832676979
series_0,208,17.41016170984375
series_0,209,16.343822399262866
series_0,210,14.834897528590508
series_0,211,15.358785834106854
series_0,212,14.268886289693329
series_0,213,12.530164296991652
series_0,214,13.923119441466438
series_0,215,16.407291736855235
series_0,216,17.658277099395793
series_0,217,16.91584351267158
series_0,218,17.65378957547846
series_0,219,19.299899888666687
series_1,0,10.078526940174614
series_1,1,11.547610665897693
series_1,2,11.206222749311744
series_1,3,11.509325871606729
series_1,4,8.724653355162229
series_1,5,8.22324604144771
series_1,6,7.991692853373758
series_1,7,6.67560167004514
series_1,8,8.054899530633536
series_1,9,6.636358370973596
series_1,10,6.980557799942627
series_1,11,8.207872432602358
series_1,12,10.553594601879592
series_1,13,10.076148062551495
series_1,14,11.974927202916076
series_1,15,12.04313468376101
series_1,16,10.865616715069088
series_1,17,10.736628532942374
series_1,18,9.90683266309634
series_1,19,8.378592842845444
series_1,20,7.85893129085071
series_1,21,7.355368459303638
series_1,22,7.870765890672279
series_1,23,9.185910395868051
series_1,24,11.276474580079672
series_1,25,10.6843303322576
series_1,26,13.129840838615777
series_1,27,11.189431481470894
series_1,28,11.006958796017946
series_1,29,10.928745874756085
series_1,30,10.094834731895423
series_1,31,8.480525424466032
series_1,32,7.703436768453882
series_1,33,7.177324100380665
series_1,34,7.20266062537516
series_1,35,8.927897582775207
series_1,36,10.13816231368801
series_1,37,10.422317416621834
series_1,38,11.985516220204218
series_1,39,12.295296252241084
series_1,40,12.464584640235381
series_1,41,11.864612637677354
series_1,42,9.787926004486764
series_1,43,8.345277908111706
series_1,44,8.388360045330117
series_1,45,8.486360449143074
series_1,46,8.46862262331029
series_1,47,9.126707981078559
series_1,48,11.001265368184159
series_1,49,11.03959986137734
series_1,50,12.088143679769441
series_1,51,11.954975947889636
series_1,52,11.43428482156742
series_1,53,11.608598028937074
series_1,54,10.957576059679203
series_1,55,10.169470977180962
series_1,56,9.963765084318599
series_1,57,8.990311937529862
series_1,58,9.345651512195934
series_1,59,9.329431752848263
series_1,60,10.367463196489334
series_1,61,11.021905182217024
series_1,62,11.721140731405187
series_1,63,12.370536986567453
series_1,64,11.214093529777289
series_1,65,12.271697367593347
series_1,66,9.905310985883851
series_1,67,7.902434741835348
series_1,68,8.451918569678494
series_1,69,8.678565824032063
series_1,70,9.111139770786112
series_1,71,9.939702026256661
series_1,72,10.478638177157777
series_1,73,10.480760292457843
series_1,74,11.374486296242713
series_1,75,11.142910967777631
series_1,76,11.895753936263745
series_1,77,10.904469019392945
series_1,78,9.210631051382585
series_1,79,8.192300046458497
series_1,80,8.03850651163048
series_1,81,7.343319684394609
series_1,82,7.134692975971737
series_1,83,8.417211824633736
series_1,84,9.749572350972024
series_1,85,10.347428676231019
series_1,86,10.858784015251938
series_1,87,11.556267866419224
series_1,88,10.216071811186684
series_1,89,8.864376829386014
series_1,90,8.042263674485383
series_1,91,7.562180225015684
series_1,92,7.572320732478689
series_1,93,8.691105655639214
series_1,94,9.313682963298309
series_1,95,9.4419495087366
series_1,96,10.174268124897987
series_1,97,10.216832845454924
series_1,98,11.144263151343063
series_1,99,11.319727802833462
series_1,100,11.490843852059367
series_1,101,10.118625873997791
series_1,102,9.809903775492048
series_1,103,10.053113223062292
series_1,104,8.7765808739226
series_1,105,8.578772495680353
series_1,106,9.114390922397602
series_1,107,9.130022235284724
series_1,108,10.180398148470768
series_1,109,11.036699668667003
series_1,110,11.746765298609755
series_1,111,11.307762243036574
series_1,112,11.248888122705202
series_1,113,11.033599473828518
series_1,114,11.123538699434267
series_1,115,10.408365879067542
series_1,116,10.809186787010574
series_1,117,8.900897305323719
series_1,118,9.462756164924869
series_1,119,9.816477002149615
series_1,120,12.18025027380367
series_1,121,11.617162114493294
series_1,122,11.358771776199163
series_1,123,11.211393656394192
series_1,124,9.474728236904491
series_1,125,9.124571133662545
series_1,126,8.182126927776842
series_1,127,7.951466235737874
series_1,128,7.8490163679802345
series_1,129,9.19434671327873
series_1,130,9.710180299131329
series_1,131,9.364841095430611
series_1,132,9.435169555481858
series_1,133,10.968603332672947
series_1,134,10.57842584530556
series_1,135,12.678872931187367
series_1,136,13.026290371050386
series_1,137,11.363853583245442
series_1,138,8.803742357776073
series_1,139,9.301550445902928
series_1,140,8.320482865812396
series_1,141,8.978376835938514
series_1,142,7.545113187448064
series_1,143,8.015789909968285
series_1,144,9.330208906405568
series_1,145,10.551919108001085
series_1,146,11.021605947961046
series_1,147,11.98925713169862
series_1,148,10.807387758735699
series_1,149,10.261019388931853
series_1,150,9.59442598912132
series_1,151,9.121558897048544
series_1,152,8.874406348883525
series_1,153,7.433969999837903
series_1,154,6.6450128383800795
series_1,155,8.966384360171006
series_1,156,10.18202758908263
series_1,157,10.444798906506426
series_1,158,12.560514880160952
series_1,159,12.536456620207215
series_1,160,12.946335463270255
series_1,161,11.751884430613146
series_1,162,12.07010184338513
series_1,163,11.64486667588922
series_1,164,9.665900972972462
series_1,165,9.602995806561125
series_1,166,9.730098915634303
series_1,167,10.94552005862493
series_1,168,10.368638061685473
series_1,169,11.711489887864623
series_1,170,12.951412577658955
series_1,171,11.281957252890226
series_1,172,10.286707840723839
series_1,173,8.430444815234878
series_1,174,8.161840267160828
series_1,175,8.408633089561372
series_1,176,9.075361473109869
series_1,177,8.524854947637579
series_1,178,9.85585695366679
series_1,179,8.82807028295421
series_1,180,8.476159464377606
series_1,181,9.95522501133553
series_1,182,11.332934407184391
series_1,183,11.668766675779299
series_1,184,9.82187191301394
series_1,185,9.707888251492308
series_1,186,8.125500199209938
series_1,187,8.351918046070248
series_1,188,8.13577115831021
series_1,189,7.138277239731778
series_1,190,7.290843343086972
series_1,191,7.507084175837346
series_1,192,8.97814079679652
series_1,193,11.07730738973115
series_1,194,10.933009683513061
series_1,195,11.85554015257954
series_1,196,11.170780597107674
series_1,197,9.98066429744647
series_1,198,9.255645096056135
series_1,199,7.68886628000357
series_1,200,6.994699347683669
series_1,201,6.232239475323998
series_1,202,8.719008719383584
series_1,203,9.26731683403407
series_1,204,9.557920100899139
series_1,205,10.845881040679068
series_1,206,11.493011112922282
series_1,207,11.624835042522186
series_1,208,11.948047827585196
series_1,209,11.704250946715124
series_1,210,9.983687562720773
series_1,211,8.509333881814586
series_1,212,7.727498657020877
series_1,213,5.804866445797598
series_1,214,5.675530550113978
series_1,215,8.459869335830687
series_1,216,10.939760957058184
series_1,217,11.33155380211108
series_1,218,12.347592995065483
series_1,219,12.581568243411764
series_2,0,12.191037005349047
series_2,1,13.98313526145043
series_2,2,14.82114239746494
series_2,3,14.552166259487683
series_2,4,14.96707240551059
series_2,5,12.89317625658493
series_2,6,9.823422517042898
series_2,7,7.7566996206858185
series_2,8,5.794403516059118
series_2,9,7.280291198162839
series_2,10,8.19211034604408
series_2,11,9.356592914699059
series_2,12,12.69846944807415
series_2,13,14.383118788589467
series_2,14,15.086383799128441
series_2,15,17.1880768106245
series_2,16,16.380791509778017
series_2,17,13.291517215102122
series_2,18,10.998088999216948
series_2,19,8.094361242771237
series_2,20,5.716605218260177
series_2,21,6.657175815199994
series_2,22,8.766945958234516
series_2,23,8.508676585939687
series_2,24,11.621434730932105
series_2,25,13.359341327786497
series_2,26,14.967101633595714
series_2,27,15.46359012564653
series_2,28,14.540412877497754
series_2,29,13.392546924002074
series_2,30,10.547678056568193
series_2,31,8.837640820426188
series_2,32,7.119198823632922
series_2,33,6.343378132761664
series_2,34,6.398163038910727
series_2,35,8.172714982497578
series_2,36,11.650701871932448
series_2,37,14.311999538669639
series_2,38,15.000780213551854
series_2,39,16.05026674755487
series_2,40,16.102335076092107
series_2,41,12.704597417637542
series_2,42,11.37203348387881
series_2,43,8.462368503263964
series_2,44,7.474398324379251
series_2,45,6.094627158443291
series_2,46,5.592907384078166
series_2,47,7.006874381364579
series_2,48,10.605536809135595
series_2,49,13.69129455804712
series_2,50,14.813015302443361
series_2,51,16.420336419165075
series_2,52,14.34906202284642
series_2,53,13.256897939816477
series_2,54,10.223461594981138
series_2,55,7.99905838552376
series_2,56,6.876745365978911
series_2,57,5.780399288490983
series_2,58,6.6137861108629865
series_2,59,9.569119151019203
series_2,60,11.219436191516383
series_2,61,14.433323803389069
series_2,62,14.968713096242848
series_2,63,16.4187464612369
series_2,64,16.84975656371968
series_2,65,12.420023464394543
series_2,66,10.216022301693549
series_2,67,8.997908848940687
series_2,68,7.122152892495912
series_2,69,6.889424886878683
series_2,70,6.931088619349742
series_2,71,8.987859330896912
series_2,72,11.326909019298146
series_2,73,14.763827444139313
series_2,74,16.236159368471444
series_2,75,16.82553269862666
series_2,76,15.559743649320442
series_2,77,13.47486888807275
series_2,78,10.977184228431266
series_2,79,9.195999208367592
series_2,80,7.051358787196902
series_2,81,6.81297720918125
series_2,82,9.060830483510173
series_2,83,10.544537565661914
series_2,84,11.874782989771505
series_2,85,15.043610466223024
series_2,86,15.844631004024034
series_2,87,14.776533981668527
series_2,88,14.226037662398527
series_2,89,11.817262856708542
series_2,90,10.352543521618971
series_2,91,8.647134454573967
series_2,92,8.513641404954782
series_2,93,7.486510172701942
series_2,94,7.531967446964093
series_2,95,9.876704240893242
series_2,96,10.100197418161978
series_2,97,13.531663185923414
series_2,98,16.160554395309102
series_2,99,15.3780778433931
series_2,100,16.223483359109412
series_2,101,14.4572069269108
series_2,102,11.448609684003342
series_2,103,9.625933239121926
series_2,104,9.426239509500423
series_2,105,7.77936402148394
series_2,106,8.049878778044041
series_2,107,9.085924027184214
series_2,108,10.870192548224916
series_2,109,14.355401417891496
series_2,110,15.229923571066543
series_2,111,16.239396915079215
series_2,112,15.313342766784263
series_2,113,14.199547267149038
series_2,114,11.956561660112587
series_2,115,10.185716532571739
series_2,116,7.459799098500765
series_2,117,6.596513929703403
series_2,118,6.581702274697633
series_2,119,8.489454560212893
series_2,120,11.615909701475788
series_2,121,14.634309666412248
series_2,122,15.315153145737442
series_2,123,16.933154666816993
series_2,124,17.095360119386527
series_2,125,14.927561226121307
series_2,126,13.521089157239288
series_2,127,9.424158615608695
series_2,128,6.565539010030665
series_2,129,5.0261778330728495
series_2,130,7.909367117363027
series_2,131,9.954663607508813
series_2,132,11.914663132820463
series_2,133,14.399269305436091
series_2,134,15.070952507127057
series_2,135,18.108615200840255
series_2,136,16.635464034144672
series_2,137,14.506695168724493
series_2,138,12.439311355810677
series_2,139,9.984601639254235
series_2,140,7.998778922765437
series_2,141,6.448173989895551
series_2,142,7.716300846014907
series_2,143,10.87318668713158
series_2,144,13.446901694026563
series_2,145,16.123550395545514
series_2,146,16.318147453412546
series_2,147,15.912222787350116
series_2,148,15.511730203188753
series_2,149,14.002433592206478
series_2,150,12.537457665528702
series_2,151,8.306668534688008
series_2,152,8.34514869476
series_2,153,7.121071755722603
series_2,154,7.304087877419185
series_2,155,8.400627045077712
series_2,156,10.008932639131347
series_2,157,14.057221238284647
series_2,158,15.92162967686299
series_2,159,15.521388734539855
series_2,160,14.4281764772089
series_2,161,13.24507123884888
series_2,162,12.692565204227435
series_2,163,9.538155578044481
series_2,164,6.464174315657738
series_2,165,6.265950474886177
series_2,166,7.080880038985236
series_2,167,6.976316210726521
series_2,168,10.699604540771812
series_2,169,13.527999514082444
series_2,170,16.21268004586416
series_2,171,18.17580605045977
series_2,172,17.51876238027072
series_2,173,14.638255973523874
series_2,174,11.086409160125681
series_2,175,11.137027233523199
series_2,176,8.416245832248338
series_2,177,7.326811067484047
series_2,178,7.752021685945102
series_2,179,9.598009427675356
series_2,180,11.766838290998406
series_2,181,13.728803968647352
series_2,182,15.322944842715861
series_2,183,16.309112426690366
series_2,184,15.403940285844051
series_2,185,13.398222104965521
series_2,186,11.545747465496108
series_2,187,9.08955934889111
series_2,188,8.715981167486273
series_2,189,5.341887036098352
series_2,190,7.815171104693201
series_2,191,10.482299802582553
series_2,192,10.620419842825267
series_2,193,13.442563535200392
series_2,194,15.359857242501851
series_2,195,15.24398330128248
series_2,196,14.780145859388211
series_2,197,12.832361970217612
series_2,198,12.639501828938931
series_2,199,10.528403882855564
series_2,200,9.163825514952862
series_2,201,8.250290311968584
series_2,202,7.300536212625586
series_2,203,8.864788783227295
series_2,204,11.998289849908184
series_2,205,13.346748502883669
series_2,206,16.20536509765306
series_2,207,16.55796399956419
series_2,208,15.682976545287485
series_2,209,14.694319249131183
series_2,210,12.40770842490149
series_2,211,9.410934165744415
series_2,212,8.615396586070185
series_2,213,6.5926334321310565
series_2,214,8.00702791517579
series_2,215,10.07970897691942
series_2,216,11.897253429271046
series_2,217,14.561082220678566
series_2,218,15.17192524116356
series_2,219,17.06670747976738
series_3,0,12.627881296400819
series_3,1,14.805832546823572
series_3,2,14.926970882301195
series_3,3,14.197194269054394
series_3,4,13.08060830422651
series_3,5,13.42612206987095
series_3,6,11.535319368998511
series_3,7,12.321672742737945
series_3,8,9.683989745307473
series_3,9,11.231316233866247
series_3,10,11.587500744078548
series_3,11,12.236702006942478
series_3,12,12.922555634237368
series_3,13,14.538632520579585
series_3,14,15.344247654519426
series_3,15,16.53977395907757
series_3,16,16.014144533617515
series_3,17,15.046283393342222
series_3,18,13.391461160626049
series_3,19,12.149855867607144
series_3,20,11.54228944824843
series_3,21,9.785007749781144
series_3,22,9.450134632997289
series_3,23,11.565101048670906
series_3,24,13.113662382377248
series_3,25,14.256858348409574
series_3,26,15.263446335418386
series_3,27,15.94145106749773
series_3,28,15.157530202312442
series_3,29,13.800442934578715
series_3,30,13.080601466011897
series_3,31,11.267967497560528
series_3,32,11.103106234248665
series_3,33,9.562103188162315
series_3,34,11.264990598783577
series_3,35,12.599044582868817
series_3,36,13.919715095901225
series_3,37,15.778541869360042
series_3,38,17.639130455136527
series_3,39,18.09346077497736
series_3,40,15.588407828891066
series_3,41,13.741521273552014
series_3,42,12.444684465992935
series_3,43,11.713439021823495
series_3,44,11.542306151468983
series_3,45,10.691133527670155
series_3,46,11.391411448914775
series_3,47,11.758924746089784
series_3,48,12.733548035836094
series_3,49,13.147801452126531
series_3,50,13.90075303363173
series_3,51,13.806203012728332
series_3,52,13.525734392937556
series_3,53,14.313538449821996
series_3,54,12.619753956308129
series_3,55,13.972667092326043
series_3,56,13.0649757999863
series_3,57,12.478296437215239
series_3,58,11.787612168976306
series_3,59,13.242814776870253
series_3,60,13.795497792833336
series_3,61,15.12704147393729
series_3,62,18.045778332850215
series_3,63,17.590597201133697
series_3,64,17.769044154499166
series_3,65,15.752487765193372
series_3,66,14.355031000666228
series_3,67,14.481646773130885
series_3,68,12.56210661567732
series_3,69,13.509613406191262
series_3,70,13.776697259625417
series_3,71,13.59742638157335
series_3,72,15.053972814989795
series_3,73,16.69277075653507
series_3,74,17.582120025402837
series_3,75,16.166228609962563
series_3,76,15.392312305068092
series_3,77,14.61632244582325
series_3,78,13.637035174836202
series_3,79,13.149571581347834
series_3,80,12.390814821632823
series_3,81,10.938238473786292
series_3,82,11.886207538168136
series_3,83,13.354324154857867
series_3,84,14.895605267860619
series_3,85,16.734694068480447
series_3,86,17.83861391774304
series_3,87,18.01739099724686
series_3,88,17.192196190537025
series_3,89,14.726218435611033
series_3,90,14.171694818657635
series_3,91,13.229398000156182
series_3,92,12.577599111555786
series_3,93,11.166999422713786
series_3,94,10.926639925195865
series_3,95,13.137848701438969
series_3,96,14.333331680073195
series_3,97,16.105506707881965
series_3,98,16.840448387492017
series_3,99,17.077988781080215
series_3,100,17.441662317652803
series_3,101,15.865177241084227
series_3,102,14.711745408641896
series_3,103,13.107179939446292
series_3,104,11.991808236470042
series_3,105,11.615861564428041
series_3,106,12.323092527955426
series_3,107,12.888183329957712
series_3,108,15.264999238455896
series_3,109,15.515412267078649
series_3,110,16.340272685494156
series_3,111,16.433393924180333
series_3,112,17.484822290183672
series_3,113,16.522872671333218
series_3,114,15.951293482810907
series_3,115,13.161422655273126
series_3,116,12.647935468258849
series_3,117,13.064843669414401
series_3,118,13.22154649640443
series_3,119,14.772558590262907
series_3,120,15.142669717291884
series_3,121,17.33757208002592
series_3,122,19.584159237636563
series_3,123,18.683335691664666
series_3,124,17.506885401110782
series_3,125,17.602105233957026
series_3,126,17.157122511186184
series_3,127,14.78232206099347
series_3,128,13.221318325043555
series_3,129,12.563341455879739
series_3,130,11.810283135387293
series_3,131,12.31825096472286
series_3,132,13.201579087472178
series_3,133,14.381099687968964
series_3,134,15.836085846273711
series_3,135,16.760200304890095
series_3,136,17.900716432869224
series_3,137,15.958494844980654
series_3,138,15.66141888061103
series_3,139,14.106994471009225
series_3,140,13.133929946938606
series_3,141,13.330554539290954
series_3,142,12.550517417799146
series_3,143,13.904244146781165
series_3,144,15.238315126545173
series_3,145,16.785407604293113
series_3,146,17.732535054576793
series_3,147,19.841099562713914
series_3,148,18.23157434331883
series_3,149,16.608828234561056
series_3,150,14.861585494822135
series_3,151,13.368117022405542
series_3,152,12.237913100191586
series_3,153,13.213094874860978
series_3,154,14.567290805833155
series_3,155,14.524725587979832
series_3,156,14.905812388916871
series_3,157,16.60962687820007
series_3,158,17.00333477332604
series_3,159,17.96387844666726
series_3,160,17.731269415303178
series_3,161,15.551940589776308
series_3,162,15.96369647661577
series_3,163,16.03186415758941
series_3,164,14.06524238429357
series_3,165,13.210384146647218
series_3,166,13.71708809633478
series_3,167,14.750141083821983
series_3,168,16.305772361832222
series_3,169,18.81881595151594
series_3,170,18.812854639819015
series_3,171,18.06586964645221
series_3,172,16.591705595353247
series_3,173,15.491121353035103
series_3,174,14.718559320724404
series_3,175,15.272844257611428
series_3,176,13.702485592143901
series_3,177,13.52076620494908
series_3,178,13.738265766037436
series_3,179,15.506477909218045
series_3,180,18.356195692130555
series_3,181,18.191049873164566
series_3,182,18.210111225570227
series_3,183,19.2035102447679
series_3,184,19.046657501736423
series_3,185,19.223838049886258
series_3,186,17.721477180827357
series_3,187,15.580031129148177
series_3,188,14.850009619208043
series_3,189,15.041169075313148
series_3,190,15.465000977418967
series_3,191,16.15422086726744
series_3,192,17.672426215317653
series_3,193,19.161673627677626
series_3,194,20.403751013816677
series_3,195,20.38624281986806
series_3,196,19.20302950907124
series_3,197,18.025766216361625
series_3,198,17.492469299129386
series_3,199,15.122893440392923
series_3,200,14.431667505457437
series_3,201,13.62424192279014
series_3,202,13.960891866318219
series_3,203,15.84322161946914
series_3,204,16.827127474742085
series_3,205,17.767858165763574
series_3,206,17.35458915053177
series_3,207,18.522233609724033
series_3,208,18.688947682711348
series_3,209,19.360866597053285
series_3,210,17.216626526997633
series_3,211,15.829999114129667
series_3,212,14.859635515151911
series_3,213,15.541061987777683
series_3,214,15.179061021569042
series_3,215,15.902515979320253
series_3,216,17.258771135558924
series_3,217,18.222595147978435
series_3,218,18.443083503991755
series_3,219,18.854228714557767
series_4,0,8.71048101102448
series_4,1,10.881813017701974
series_4,2,11.694472136265484
series_4,3,13.455758488761083
series_4,4,11.515487262005465
series_4,5,10.318382809614294
series_4,6,9.425987367005941
series_4,7,9.116500822438674
series_4,8,7.291388841252782
series_4,9,6.1480992144354625
series_4,10,8.187664161490517
series_4,11,7.553150315179116
series_4,12,7.669545380281502
series_4,13,10.654728271043187
series_4,14,11.795190822480459
series_4,15,11.792148691715791
series_4,16,12.510497205830745
series_4,17,11.525977483407324
series_4,18,9.346769433248712
series_4,19,6.857501402283596
series_4,20,6.948138507510578
series_4,21,6.99545187155854
series_4,22,7.093523369738284
series_4,23,9.689020930091564
series_4,24,9.719668601298498
series_4,25,10.185719887055308
series_4,26,11.46221528189368
series_4,27,12.460937385885797
series_4,28,12.537558648217548
series_4,29,11.209803688172949
series_4,30,9.976515189063292
series_4,31,7.259680264524489
series_4,32,7.668313896781143
series_4,33,6.834847318722352
series_4,34,8.042864669593104
series_4,35,9.028021602104843
series_4,36,10.662149537481229
series_4,37,12.400585711504105
series_4,38,13.56133484344132
series_4,39,14.139991159309126
series_4,40,14.320422557134446
series_4,41,12.52715613821698
series_4,42,10.991854299516653
series_4,43,8.76490580078112
series_4,44,8.490973682547608
series_4,45,6.836988975884067
series_4,46,8.648929269656442
series_4,47,9.088806726447922
series_4,48,9.241178349482755
series_4,49,11.3807531263946
series_4,50,12.196366633591314
series_4,51,13.660381651328779
series_4,52,12.548503327811213
series_4,53,11.167540284002373
series_4,54,8.277801758011847
series_4,55,7.148999399374732
series_4,56,4.633875872667803
series_4,57,4.202287078158201
series_4,58,6.531119973065157
series_4,59,8.7277502451706
series_4,60,10.600117144654874
series_4,61,11.255674153455017
series_4,62,12.697317460491249
series_4,63,13.298478588778814
series_4,64,12.017431748605205
series_4,65,12.514466924133366
series_4,66,11.236184600456586
series_4,67,8.900621820993424
series_4,68,7.5457045076857225
series_4,69,7.178926102855736
series_4,70,5.865257962636423
series_4,71,7.619899257848764
series_4,72,9.207322708314049
series_4,73,10.575824211104383
series_4,74,12.222004851523868
series_4,75,14.555202826594211
series_4,76,14.155663630724435
series_4,77,12.003155379733084
series_4,78,10.789697969897118
series_4,79,10.027268981748033
series_4,80,8.896441777108567
series_4,81,7.806727633528889
series_4,82,7.359271949309341
series_4,83,9.196080695239477
series_4,84,10.929456823470753
series_4,85,13.029455086348655
series_4,86,14.264196086188043
series_4,87,15.056074537036658
series_4,88,13.528254638562153
series_4,89,13.2521522250647
series_4,90,11.184637040462096
series_4,91,10.827431299058103
series_4,92,8.071447578824968
series_4,93,8.78518325535288
series_4,94,8.59212550494386
series_4,95,8.803061722190987
series_4,96,10.08521470325451
series_4,97,11.684596942831336
series_4,98,13.467699469901898
series_4,99,14.286620667088478
series_4,100,13.163191926381565
series_4,101,12.050663168848406
series_4,102,12.18578621080049
series_4,103,11.117804179359627
series_4,104,9.177975998285856
series_4,105,8.049095359029286
series_4,106,8.212544511242074
series_4,107,9.679517440693001
series_4,108,10.15905464629147
series_4,109,11.830681735303825
series_4,110,11.926045581437583
series_4,111,13.459691866477966
series_4,112,13.776311094677494
series_4,113,12.054286588724782
series_4,114,11.791063810574663
series_4,115,8.6119433835756
series_4,116,6.437725101764106
series_4,117,6.8590454787409465
